experiment_id,design_id,condition_id,timestamp,span_m,root_chord_m,tip_chord_m,taper_ratio,sweep_deg,twist_deg,airfoil_id,wing_area_m2,aspect_ratio,mean_aerodynamic_chord_m,velocity_mps,aoa_deg,air_density,CL,CD,LD,solver_name,solver_status,iterations,residual_final,runtime_sec,config_hash,seed,experiment_tag
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000003,v25_a5,2026-06-08T16:05:59.459394+00:00,1.9732580381596192,0.30551308443194275,0.27893204244181724,0.9129954056156085,4.600910058940816,3.0736447194229264,NACA0012,0.5766305222334327,6.7525861622449375,0.29242405135558913,25.0,5.0,1.225,0.5303334336167,0.022797646781563152,23.26263928457694,analytic,converged,1,0.0,2.6999623514711857e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000003,v25_a10,2026-06-08T16:05:59.459398+00:00,1.9732580381596192,0.30551308443194275,0.27893204244181724,0.9129954056156085,4.600910058940816,3.0736447194229264,NACA0012,0.5766305222334327,6.7525861622449375,0.29242405135558913,25.0,10.0,1.225,0.9359842257242807,0.05578454348166265,16.778558491420746,analytic,converged,1,0.0,2.300017513334751e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000003,v25_a15,2026-06-08T16:05:59.459402+00:00,1.9732580381596192,0.30551308443194275,0.27893204244181724,0.9129954056156085,4.600910058940816,3.0736447194229264,NACA0012,0.5766305222334327,6.7525861622449375,0.29242405135558913,25.0,15.0,1.225,1.3416350178318617,0.1070228206931042,12.535971385757984,analytic,converged,1,0.0,2.1999585442245007e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v15_a-5,2026-06-08T16:05:59.459405+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,15.0,-5.0,1.225,-0.2229190766416864,0.009244578223786092,-24.11349347102939,analytic,converged,1,0.0,2.600019797682762e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v15_a0,2026-06-08T16:05:59.459409+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,15.0,0.0,1.225,0.21259365538050265,0.009059558556718448,23.466226753713737,analytic,converged,1,0.0,2.800021320581436e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v15_a5,2026-06-08T16:05:59.459413+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,15.0,5.0,1.225,0.6481063874026917,0.024482312876632446,26.47243300371705,analytic,converged,1,0.0,2.7999631129205227e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v15_a10,2026-06-08T16:05:59.459416+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,15.0,10.0,1.225,1.0836191194248805,0.05551284118352806,19.520152388568707,analytic,converged,1,0.0,2.300017513334751e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v15_a15,2026-06-08T16:05:59.459420+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,15.0,15.0,1.225,1.4,0.08784275038667415,15.937570190338457,analytic,stall_limited,1,0.0,2.400018274784088e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v20_a-5,2026-06-08T16:05:59.459423+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,20.0,-5.0,1.225,-0.2229190766416864,0.009244578223786092,-24.11349347102939,analytic,converged,1,0.0,2.3999600671231747e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000004,v20_a0,2026-06-08T16:05:59.459427+00:00,1.7469527939545944,0.3277920049545576,0.05608245962037399,0.1710916031284802,1.7838934733472516,0.881456723282918,NACA2412,0.33530528420850036,9.101687948371426,0.2239902790682049,20.0,0.0,1.225,0.21259365538050265,0.009059558556718448,23.466226753713737,analytic,converged,1,0.0,3.300025127828121e-06,307e022cd6f5,42,phase1
