experiment_id,design_id,condition_id,timestamp,span_m,root_chord_m,tip_chord_m,taper_ratio,sweep_deg,twist_deg,airfoil_id,wing_area_m2,aspect_ratio,mean_aerodynamic_chord_m,velocity_mps,aoa_deg,air_density,CL,CD,LD,solver_name,solver_status,iterations,residual_final,runtime_sec,config_hash,seed,experiment_tag
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v20_a15,2026-06-08T16:25:05.728225+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,20.0,15.0,1.225,1.3552073729016347,0.09500155996034693,14.265106525274849,analytic,converged,1,0.0,1.500011421740055e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v25_a-5,2026-06-08T16:25:05.728227+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,25.0,-5.0,1.225,-0.29937885247045526,0.011484823718226577,-26.067344159173885,analytic,converged,1,0.0,1.500011421740055e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v25_a0,2026-06-08T16:25:05.728230+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,25.0,0.0,1.225,0.11426770387256725,0.007824220061059727,14.604357109185223,analytic,converged,1,0.0,1.600012183189392e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v25_a5,2026-06-08T16:25:05.728232+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,25.0,5.0,1.225,0.5279142602155897,0.0205234748823575,25.722459926578917,analytic,converged,1,0.0,1.500011421740055e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v25_a10,2026-06-08T16:25:05.728235+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,25.0,10.0,1.225,0.9415608165586122,0.0495825881821199,18.989747229414515,analytic,converged,1,0.0,1.4999532140791416e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v25_a15,2026-06-08T16:25:05.728237+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,25.0,15.0,1.225,1.3552073729016347,0.09500155996034693,14.265106525274849,analytic,converged,1,0.0,1.400010660290718e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000060,v15_a-5,2026-06-08T16:25:05.728239+00:00,1.0787532161491298,0.46832432453194894,0.12645441829995552,0.27001462806002263,24.810343015406666,-1.276451533482565,NACA2412,0.32080974086352654,3.627410122335208,0.3301396543840909,15.0,-5.0,1.225,-0.227942133199396,0.01256393810246452,-18.142570533253682,analytic,converged,1,0.0,1.500011421740055e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000060,v15_a0,2026-06-08T16:25:05.728242+00:00,1.0787532161491298,0.46832432453194894,0.12645441829995552,0.27001462806002263,24.810343015406666,-1.276451533482565,NACA2412,0.32080974086352654,3.627410122335208,0.3301396543840909,15.0,0.0,1.225,0.08531788392642571,0.007951475267868265,10.729818184959134,analytic,converged,1,0.0,1.6999547369778156e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000060,v15_a5,2026-06-08T16:25:05.728244+00:00,1.0787532161491298,0.46832432453194894,0.12645441829995552,0.27001462806002263,24.810343015406666,-1.276451533482565,NACA2412,0.32080974086352654,3.627410122335208,0.3301396543840909,15.0,5.0,1.225,0.39857790105224744,0.02360064667742396,16.888431342583562,analytic,converged,1,0.0,1.800013706088066e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000060,v15_a10,2026-06-08T16:25:05.728246+00:00,1.0787532161491298,0.46832432453194894,0.12645441829995552,0.27001462806002263,24.810343015406666,-1.276451533482565,NACA2412,0.32080974086352654,3.627410122335208,0.3301396543840909,15.0,10.0,1.225,0.7118379181780691,0.05951145233113158,11.961360213783474,analytic,converged,1,0.0,1.500011421740055e-06,d3c044325798,42,phase1
