eval_index,span_m,root_chord_m,tip_chord_m,sweep_deg,twist_deg,airfoil_id,feasible,penalty,cost,obj_cl,obj_cd,CL,CD,LD,wing_area_m2,aspect_ratio
76,2.0,0.188177972507298,0.08530282610652697,11.362014227639593,4.495674237788677,NACA0012,True,0.0,-26.921774931159955,-0.6084837001057606,0.026550390198446083,0.6084837001057606,0.026550390198446083,26.921774931159955,0.27348079861382496,14.626255372496168
77,1.7205643303204796,0.37238532067656377,0.10791038215909174,0.0,0.38004930024288086,NACA2412,True,0.0,-20.569953744019937,-0.6123256723566809,0.027574549297978854,0.6123256723566809,0.027574549297978854,20.569953744019937,0.4131898271526168,7.164604305898657
78,1.7536329498689844,0.3226412570295114,0.12229960619767755,9.831267939529855,-1.3293445098451984,NACA4412,True,0.0,-21.6350863250387,-0.6726924347712752,0.03499648414521936,0.6726924347712752,0.03499648414521936,21.6350863250387,0.39013147924917385,7.882543927971709
79,1.9426801965348572,0.20571152636790702,0.05,7.028974506176711,1.7033792917777077,NACA4412,True,0.0,-27.784429507686685,-0.776545660179524,0.04670542726515448,0.776545660179524,0.04670542726515448,27.784429507686685,0.24838285915031696,15.194310746397958
80,1.917821570872113,0.2521954393657447,0.15487405125518489,7.958597558517555,-3.856075309188138,NACA0012,True,0.0,-13.751873919263936,-0.24027995614915906,0.01614278819318954,0.24027995614915906,0.01614278819318954,13.751873919263936,0.390343324978371,9.422575825796892
81,1.7684483773885804,0.19504470520334247,0.14724944321213124,16.979979913911006,4.346003510998218,NACA0012,True,0.0,-21.958657384793735,-0.5551647630845711,0.027840573242644415,0.5551647630845711,0.027840573242644415,21.958657384793735,0.3026647656774752,10.3329162100782
82,1.8494530016116413,0.29289481510457094,0.13230546386500097,18.46920340620594,1.5945559848149706,NACA2412,True,0.0,-22.96793397921749,-0.6710764364407303,0.034308911916481215,0.6710764364407303,0.034308911916481215,22.96793397921749,0.393193966113191,8.699208787414701
83,1.65785535345971,0.3536693911686136,0.12044829390870428,0.0,5.0,NACA0012,True,0.0,-19.047378613089304,-0.5636274164690162,0.03119898176904354,0.5636274164690162,0.03119898176904354,19.047378613089304,0.39300927118767814,6.9934339327137796
84,2.0,0.16497363535210197,0.12754746569266215,13.232810304736994,-4.018180056780714,NACA0012,True,0.0,-16.408206373214046,-0.2368878228391349,0.015434118199995545,0.2368878228391349,0.015434118199995545,16.408206373214046,0.29252110104476414,13.674227212032424
72,2.0,0.20633106850524852,0.07061154722204002,30.0,-0.6922198174399639,NACA4412,True,0.0,-24.11630481589839,-0.7278342420899825,0.03708061161315141,0.7278342420899825,0.03708061161315141,24.11630481589839,0.2769426157272885,14.443425362671118
85,1.5580876002556971,0.2013409218682915,0.07791970997942883,14.349515230515722,5.0,NACA0012,True,0.0,-26.213818400201802,-0.5748517956175977,0.027435836109345815,0.5748517956175977,0.027435836109345815,26.213818400201802,0.21755626386075214,11.158662715518854
